13,61441.89
12,123000
3,38469.34
1,37531.26
3,34197.8
2,38469.34
1,52234
13,50145.16
4,53833.78
1,32630.52
2,34708.96
1,35485.32
5,35907.56
12,36691.2
3,46752.94
3,43240.08
3,39431.08
4,44321.16
13,29358.42
7,42157.7
1,50000
2,40603.16
4,39519.22
15,34389.16
6,40471.86
4,43240.08
3,39431.08
22,79106.67
2,38469.34
10,38212.46
7,43725.24
4,31363.54
14,60752.64
19,69683.9
29,75122.32
10,44818.28
2,38469.34
6,46037.16
4,49369.06
7,81580.59
20,92379.25
1,27040
14,69918.83
11,45428.76
9,32549.92
2,37614.98
24,52683.8
5,27716
2,32549.92
0,20280
14,50816.48
14,47568.56
18,56353.66
1,37531.26
1,18756.4
15,36682.62
17,37883.82
13,53696.5
6,73851.23
0,27737.06
3,40240.2
3,34350.42
4,27716
1,32630.52
2,34784.1
4,42658.46
20,51963.08
3,34197.8
2,41614.82
6,63139.82
9,42305.64
1,35599.2
10,48368.06
1,31756.14
6,42658.46
14,58773
9,49369.06
2,17322.5
0,27737.06
6,41055.82
0,48095.84
11,52422.76
4,31363.54
8,43742.66
19,62271.3
14,62681.01
3,58593.36
0,30492.8
25,71449.54
9,40288.56
5,42818.36
17,86000
22,63596.52
7,54839.2
4,32550.18
22,49031.06
1,63300
17,60869.12
13,40106.04
26,25481.56
21,78840.9
11,59071.76
3,56544.71
1,27040
28,72215.52
6,52196.82
1,37531.26
6,43725.24
3,40999.92
2,38469.34
2,38469.34
20,58450.59
1,37531.26
17,40963
7,39519.22
5,38033.84
6,39519.22
14,57248.1
5,44321.16
6,90200
18,34112
15,60752.64
9,52196.82
7,43725.24
3,35907.56
4,62583.32
4,35900.8
2,38469.34
1,37531.26
12,68408.37
28,57494.06
13,48922.12
6,31363.54
30,72215.52
6,43725.24
0,35722.96
6,45428.76
14,57615.48
8,33244.9
14,27716
4,36142.6
4,53248.78
12,56414.8
29,57158.14
11,41714.92
0,20280
18,71011.98
1,36697.44
1,34905
6,136218.48
7,41055.82
2,97375
27,44276.96
21,68735.94
11,44798.52
4,77767.65
3,31756.14
0,20280
2,27716
2,40603.16
9,13520
15,30526.08
5,44321.16
5,26658.84
18,39434.98
19,47802.3
15,52086.58
1,39000
0,35722.96
1,28430.48
5,39498.42
1,27300
2,32550.18
11,42025.88
1,34784.1
9,33244.9
3,41617.94
9,40627.08
5,34882.12
4,42658.46
8,53507.74
1,72000
2,40603.16
10,47728.98
1,41925
16,71425.97
6,18539.82
6,43725.24
12,48922.12
4,43240.08
27,143571.06
2,38469.34
2,49200
3,41617.94
2,34784.1
7,46037.16
12,47087.04
27,72215.52
10,43506.58
34,53959.62
13,46474.48
9,53696.5
15,42279.38
16,64857.03
4,30521.66
21,
0,31756.14
7,43724.98
1,38525.76
0,31756.14
4,16412.76
11,54839.2
3,43240.08
23,67059.46
3,47120.21
20,75294.77
11,55458
3,59821.28
15,48264.32
3,32550.18
4,13957.84
2,29851.9
12,48922.12
12,31788.12
5,34197.8
17,41337.14
14,56210.44
21,66395.68
2,34719.88
3,39633.1
13,29723.2
23,47656.96
32,75871.9
7,27716
6,43725.24
13,47087.04
17,73787.33
2,40603.16
2,82000
2,90200
18,41580.24
9,110000
12,49576.8
18,52095.68
12,39669.5
7,41629.9
5,34538.14
5,41186.6
4,36347.48
2,40603.16
21,69965.54
2,32630.52
6,52422.76
15,52086.84
10,44818.28
12,47087.04
6,45428.76
11,48922.12
12,48368.06
22,173457.19
8,36125.44
17,45562.92
24,75871.9
18,40128.92
19,51276.16
5,38078.56
11,48368.06
4,40448.98
4,44321.16
5,98448.54
4,75275.42
6,46564.96
11,47728.98
1,68000
4,43240.08
11,41009.28
9,86275.6
12,56414.8
4,85653.18
1,31143.84
11,62681.01
17,52086.84
4,119642.55
4,53217.11
1,32630.52
9,40719.38
2,62000.12
5,44321.16
1,37531.26
14,60752.64
7,31363.54
6,38017.46
18,47087.04
3,39431.08
10,66326
12,31181.35
21,48485.32
2,34784.1
1,37531.26
10,48368.06
0,32630.52
17,41125.5
2,38949.82
4,37949.34
1,37531.26
14,46948.72
7,36222.68
3,41618.2
29,64681.86
2,39495.56
3,35699.3
1,34320
1,37531.26
24,56501.9
1,32550.18
12,60752.64
7,35485.32
41,57323.5
5,46564.96
11,48922.12
0,35722.96
6,54557.62
21,52143.68
3,27716
13,56210.44
1,30596.8
4,42658.46
1,32630.52
0,35722.96
27,36177.7
15,42446.56
12,47087.04
5,42680.82
7,36222.68
15,50816.48
20,52683.8
1,32550.18
21,50584.56
2,28430.48
11,32599.84
15,50816.48
5,42080.48
6,45428.76
1,28080
13,39349.18
2,54463.76
17,71666.69
9,54839.2
5,30776.98
42,57248.1
34,60716.76
15,73211.62
5,28430.48
3,64632.5
6,45428.76
6,41209.48
13,48368.06
17,53388.92
12,49576.8
1,32630.52
17,71946.79
27,67059.46
12,41379.52
18,103692.1
12,29777.28
17,71946.79
35,102500
44,97477.15
1,28430.48
24,145000
21,60752.64
2,36014.42
5,42658.46
9,46564.96
1,35722.96
10,53501.76
7,46564.96
16,51398.07
22,43498.26
2,44321.16
3,13858
0,26812.5
4,41600.26
14,45842.16
6,32968
25,53389.18
1,220000
14,36631.4
7,36625.68
1,29678.74
16,57519.94
2,34784.1
7,65381.01
28,77669.09
7,40709.24
4,43240.08
2,30026.36
16,78507.56
3,75157.27
13,50603.28
11,56210.44
5,44321.16
18,46648.42
14,61996.59
0,31756.14
2,32550.18
5,44321.16
1,37531.26
6,45209.84
0,50000.08
1,92250
1,73851.23
13,66943.73
28,87025.61
1,37531.26
3,93760.51
2,38469.34
3,40417
13,29636.36
11,98448.59
5,44321.16
4,43240.08
21,95344.55
23,64776.14
4,50704.94
14,60941.73
14,38347.92
6,93584.6
6,34197.8
10,47728.98
6,46037.16
16,61292.4
18,52683.8
4,42658.46
19,68736.2
5,46564.96
3,43240.08
1,37531.26
7,89330.76
0,37531.26
18,52086.84
1,33176
1,31262.4
27,66562.02
12,43470.96
21,58684.08
6,43725.24
19,51868.18
0,30492.8
7,47728.98
3,77719.99
5,27716
4,55674.58
1,37976.38
14,56210.44
15,33498.66
21,59055.88
4,57742.54
24,82832.23
22,54161.71
2,38469.34
2,27040
19,67059.46
4,29162.9
12,48368.06
4,27915.68
1,66347.23
14,93142.78
1,13520
16,65459.48
12,49907
13,40309.62
3,39431.08
1,37531.26
11,57825.04
4,31363.54
0,43602
12,33872.54
4,43240.08
11,32275.62
16,58946.73
3,34534.5
21,54723.5
3,39431.08
30,50707.54
9,52386.62
12,40198.6
7,46564.96
12,48922.12
1,37531.26
1,27726.4
5,101475.24
2,38469.34
7,27716
0,27040
4,36142.6
5,45428.76
1,27040
1,27737.06
20,41579.2
6,40251.12
5,34197.8
14,50145.16
28,70454.28
2,38469.34
15,50145.16
5,32599.84
9,47383.96
12,67059.46
4,160201.36
6,46564.96
8,37324.04
13,50145.16
18,56687.02
5,95000
31,53007.5
1,85000
21,67059.46
20,52683.8
4,32931.86
16,40946.88
22,54493.66
25,53388.92
25,56091.88
13,55006.12
13,65985.3
12,39392.6
10,51109.24
4,44261.1
7,27716
2,38469.34
3,43240.08
7,46057.96
5,40073.02
5,30777.24
13,40515.54
3,60410.94
3,48328.54
9,59437.29
14,134035.07
1,37531.26
20,43773.34
25,63196.12
1,37531.26
2,34784.1
14,49576.8
5,50336.26
12,59071.76
4,42658.46
2,33654.4
3,39326.04
10,53501.76
18,69918.83
23,84903.03
2,34784.1
3,83749.79
14,42297.32
2,39703.3
19,56414.8
10,41377.18
2,79950
22,54371.98
13,34648.9
20,59055.88
2,38469.34
2,32739.98
6,27716
16,52086.84
6,47188.18
0,32630.52
3,66347.24
4,49108.28
5,44321.16
23,64776.14
4,34601.58
9,54839.2
13,66672.58
30,72215.52
12,50145.16
15,49473.84
4,20787
10,50145.16
2,38469.34
1,32630.52
4,42658.46
7,43724.98
3,43240.08
6,45428.76
28,64776.14
5,44321.16
5,44849.71
14,64508.86
16,46300.28
4,31363.28
14,37614.98
12,53696.5
10,71919.11
2,38469.34
10,27716
12,41695.94
11,60565.98
7,43724.98
11,57059.86
3,43240.08
2,31756.14
25,63828.18
19,49806.64
11,33872.54
6,43725.24
3,34685.04
3,82000
3,49108.28
1,28430.48
5,32242.6
4,40417
12,40216.8
2,44361.46
2,35588.02
40,46105.8
1,22464
1,20280
12,62757.96
16,42669.9
6,45428.76
3,41617.94
4,63803.87
14,57615.48
10,56414.8
11,33872.54
3,39431.08
43,43269.98
3,41617.94
2,38469.34
14,94115.84
3,51199.46
14,49335
19,48786.66
12,32580.08
12,47215.74
14,48922.12
6,43725.24
7,43725.24
4,59320.95
30,78886.14
1,45000.02
6,45428.76
3,34197.8
6,28478.84
16,50816.48
17,49539.62
14,47087.04
16,46055.88
7,43725.24
2,39852.8
11,48368.06
2,34784.1
16,52683.8
18,53388.92
6,43725.24
0,37050
5,44321.16
3,29957.98
26,43773.34
6,44080.14
13,55609.06
4,60419.49
19,70167.33
9,40122.94
10,56443.72
1,32630.52
5,43562.5
19,58573.67
8,80668.05
5,44321.16
20,77177.35
8,32259.5
1,20280
8,50474.84
4,16412.76
1,29678.74
2,63562.81
16,42658.46
2,34784.1
3,56650.36
3,41617.94
2,27716
9,42680.82
9,38394.98
2,30487.6
4,43506.58
30,99435.53
4,53977.36
11,57059.86
2,40603.16
4,35466.6
1,27737.06
28,66816.36
34,63633.96
21,59315.36
2,33979.14
0,27737.06
5,39431.08
2,53963.26
6,42658.46
10,42458.26
20,35843.86
16,59055.88
10,47728.98
19,76917.95
12,97438.66
14,49576.8
7,38461.28
1,29678.74
12,59270.9
5,51342.46
11,44238.74
16,59055.88
1,37531.26
1,31756.14
3,29725.8
5,38033.84
11,45938.62
10,53696.5
16,40006.72
28,58931.34
7,43725.24
1,32630.52
13,40204.32
9,44818.28
1,46228.26
27,50584.56
3,32856.72
4,38707.24
13,43680
3,39431.08
6,47728.98
15,50816.48
9,62757.96
1,57240.84
10,35485.32
24,93760.51
3,31960.76
8,36931.44
2,34784.1
5,42680.82
4,31960.76
23,97223.89
12,50816.48
3,78796.88
6,41100.02
10,47728.98
9,52386.62
13,39975
7,47188.18
13,34197.8
21,52683.8
24,75871.9
1,32630.52
14,73211.62
16,41037.62
22,43760.08
12,21092.5
13,29215.94
13,45052.02
5,51570.22
12,48922.12
3,20787
3,41427.36
2,38469.34
33,51807.08
4,32926.4
16,52683.8
1,27040
2,117313.02
6,41055.82
21,52086.84
14,50145.16
1,32630.52
14,48922.12
2,38469.34
2,17322.5
3,41617.94
1,27040
0,30700.8
24,72215.52
18,58136.26
8,56443.72
5,36591.88
3,41617.94
11,34082.36
14,54820.79
0,27726.4
28,63196.12
2,34784.1
2,38469.34
1,37531.26
0,72000
1,32630.52
19,49470.72
7,46037.16
2,80477.93
1,77818.13
10,50032.34
7,70871.09
23,78650.68
17,75041.91
5,40073.02
2,34784.1
7,51108.98
2,34784.1
34,80366.15
5,32887.14
2,32055.4
9,51108.98
4,42658.46
6,37034.4
2,52123.83
16,45199.96
6,53501.76
10,53696.5
21,79106.67
12,52386.62
2,40603.16
18,40930.24
16,60752.64
10,72493.13
14,50816.48
16,60263.58
2,0
2,27737.06
6,45428.76
3,66749.42
6,41617.94
0,31310.76
18,65150.03
3,38536.42
4,27716
3,43240.08
1,32630.52
4,49446.79
21,63373.44
9,37858.6
0,31137.6
2,40603.16
10,52386.62
1,34784.1
19,55197.97
5,50032.34
10,47728.98
8,44035.42
12,45938.62
17,46755.28
8,41495.22
1,28430.48
0,27726.4
12,32363.76
9,54839.2
18,52683.8
19,59055.88
3,85653.18
12,45842.42
10,47188.18
13,46298.72
7,46564.96
1,37531.26
23,74021.22
21,82832.23
10,40217.06
5,104914.08
3,34125
9,27716
18,37456.9
17,39197.86
1,35722.96
10,22339.72
8,36591.88
5,48269.49
1,33176
2,29678.74
13,60102.89
4,31960.76
1,37531.26
2,27716
1,33862.4
0,46985.4
2,54325
1,33978.88
2,33046
1,33862.4
20,62045.36
6,30487.6
25,82832.23
7,46037.16
18,57748.08
5,27716
19,60412.91
18,
12,93584.6
1,32630.52
9,72000
1,32630.52
4,16412.76
2,40603.16
2,50400
1,68341.88
3,43240.08
13,38881.7
2,34784.1
10,47728.98
16,69918.83
4,35907.56
26,50584.56
20,35796.8
0,72000
2,38469.34
4,42658.46
7,47188.18
6,52422.76
2,40603.16
6,46037.16
22,51689.3
25,45842.42
21,100433.39
13,46352.8
11,96671.18
5,53190.28
2,38469.34
3,41617.94
4,30776.98
5,44985.2
11,45199.96
19,44642
10,42680.82
14,73418.29
7,41473.12
4,37614.98
2,68290.63
15,58885.62
4,42658.46
11,56210.44
3,113660.43
1,32716.32
1,60000
3,41617.94
2,34828.56
21,74165.07
6,46564.96
5,33363.72
0,32630.52
5,64431.14
2,30598.36
1,37531.26
0,27040
7,43725.24
1,37531.26
9,44818.28
13,52386.62
12,59270.9
23,82830.44
2,38469.34
5,40617.2
6,45428.76
19,58684.08
4,42658.46
27,72215.52
9,53164.8
14,37085.36
11,69918.83
1,32630.52
2,36037.56
1,28430.48
10,37969.1
1,50000
13,56210.44
11,48922.12
2,40603.16
15,49539.62
19,55451.5
15,33446.66
13,63139.82
1,97000
7,39519.22
16,52422.76
7,43725.24
2,33030.14
14,59450
0,13520
12,57825.3
8,40508
5,28454.4
3,31960.76
5,37239.54
18,52683.8
34,50781.12
1,37531.26
21,54723.76
3,41617.94
1,29678.74
9,37052.34
4,51912.64
28,57494.06
1,27705.6
2,31344.04
1,37531.26
17,63828.18
6,43725.24
2,32550.18
3,39431.08
3,75645
19,46837.18
0,56000
3,41639.52
4,114204.25
2,38469.34
1,49334.68
19,27716
25,57494.06
25,63196.12
11,47728.98
1,32630.52
2,32550.18
11,53007.5
5,27716
3,37531.26
4,70697.87
11,51518.1
8,36625.68
25,74021.22
12,53696.5
3,34197.8
15,41868.84
6,46037.16
6,46564.96
7,32819.54
9,51108.98
22,40526.72
12,89295.73
1,38525.76
24,52683.8
16,66395.68
12,36011.56
3,31162.56
14,36953.02
29,43180.28
2,28430.48
2,29851.9
1,37531.26
0,31756.14
5,35031.88
5,44321.16
2,40603.16
6,55660.1
17,89658.69
0,46985.4
13,59270.9
4,36591.88
3,43240.08
1,37531.26
17,51868.18
21,80811.93
14,130703
30,67037.99
15,71946.79
1,32630.52
9,49576.8
14,45806.8
7,46037.16
27,65186.68
2,38469.34
13,132614.24
11,56210.44
13,57825.04
22,36161.06
12,48922.12
1,27040
6,38569.96
6,45428.76
4,46095.4
4,27716
11,71946.79
15,43029.48
28,71425.97
1,37844.04
2,27716
1,31333.12
1,31756.14
6,45428.76
20,76477.37
2,33462.52
11,40309.62
0,31756.14
27,62620.58
6,43725.24
12,84675.25
11,69115.04
4,42658.46
14,39320.06
3,27726.4
4,35485.32
5,27716
11,48368.06
27,57428.54
5,44321.16
9,49576.8
5,41009.28
13,48922.12
16,46499.7
12,52422.76
2,45131.84
1,31218.46
2,28430.48
5,34197.8
4,63873.28
6,40202.76
9,65000
11,45938.62
13,60752.64
11,42274.44
18,50145.16
16,55458
2,30922.58
1,29678.74
3,39846.56
11,55038.88
42,54490.8
19,63828.18
2,30420.52
1,27737.06
10,57825.04
6,60723
7,45428.76
2,32819.54
12,52835.9
15,71425.97
22,36161.06
17,54258.36
17,78840.9
15,63948.04
11,48368.06
18,71666.69
29,69756.7
6,43725.24
4,52000
6,45428.76
5,71404.84
2,38469.34
7,43725.24
6,59363.98
21,55038.88
4,81656.03
2,158907.03
2,38469.34
3,43240.08
3,39431.08
2,75645
1,29678.74
5,37911.64
13,73191.17
19,58684.08
13,49638.16
24,81084.32
22,54631.2
17,40234.22
6,61223.24
5,45798.48
6,43725.24
12,30526.08
2,34784.1
4,58450.59
19,73211.62
3,42979.3
6,58857.5
0,35360
2,34784.1
16,55552.12
8,41890.16
1,37531.26
2,38469.34
1,63139.82
7,43725.24
2,39703.3
2,34784.1
12,47087.04
9,34197.8
18,52683.8
5,75923.13
8,34907.08
19,55458
21,56091.62
23,26799.24
3,29744
7,46564.96
5,38457.12
11,129756
13,49782.98
16,79176.93
2,40603.16
11,49576.8
3,41617.94
